room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
7033732,5256414.0,Entire home/apt,,East Boston,16,4.5,3.0,0.0,110.0,1.0,42.367098,-71.033349,2015-11-22 23:02:47.841300
5832127,3729809.0,Private room,,Mission Hill,8,4.0,2.0,1.0,69.0,1.0,42.32916,-71.100998,2015-11-23 02:25:35.043343
1234740,25188.0,Entire home/apt,,Back Bay,8,5.0,4.0,2.0,389.0,2.0,42.354497,-71.072411,2015-11-24 06:08:58.815441
1374434,255183.0,Private room,,Roxbury,20,4.5,1.0,1.0,80.0,4.0,42.32497,-71.089489,2015-11-21 22:05:45.515561
3914363,9419684.0,Entire home/apt,,Fenway,4,4.5,3.0,1.0,249.0,3.0,42.343552,-71.102373,2015-11-22 19:44:12.432756
8437501,44423458.0,Entire home/apt,,Downtown,2,4.5,4.0,1.0,195.0,1.0,42.366146,-71.060436,2015-11-22 04:12:23.075668
7931882,41726483.0,Entire home/apt,,Chinatown,5,5.0,4.0,2.0,200.0,2.0,42.348747,-71.06662,2015-11-23 03:36:43.081345
5717690,1444340.0,Entire home/apt,,Roxbury,17,4.5,4.0,1.0,167.0,2.0,42.340002,-71.081299,2015-11-22 12:59:43.663891
6059968,5028116.0,Shared room,,Jamaica Plain,10,5.0,2.0,1.0,80.0,1.0,42.31359,-71.109115,2015-11-21 15:44:46.762780
8428052,33294128.0,Private room,,Beacon Hill,0,,2.0,1.0,195.0,1.0,42.36066,-71.066726,2015-11-22 06:26:05.041549
5612512,20857768.0,Entire home/apt,,Beacon Hill,9,5.0,2.0,0.0,210.0,4.0,42.359851,-71.069345,2015-11-24 06:53:52.008944
3693850,18807469.0,Private room,,Jamaica Plain,105,5.0,2.0,1.0,70.0,1.0,42.299824,-71.112572,2015-11-23 08:24:07.751442
7181950,9410008.0,Entire home/apt,,North End,21,5.0,4.0,1.0,199.0,,42.365032,-71.050985,2015-11-22 14:32:50.802458
8460627,44536131.0,Private room,,Fenway,2,5.0,1.0,1.0,120.0,1.0,42.343264,-71.090912,2015-11-21 22:54:25.346633
6302511,32776319.0,Entire home/apt,,Chinatown,2,2.5,4.0,2.0,320.0,1.0,42.351043,-71.061512,2015-11-21 17:53:10.896203
4653267,9520740.0,Entire home/apt,,North End,1,5.0,4.0,1.0,235.0,4.0,42.363615,-71.053755,2015-11-23 02:01:56.211009
6106955,1622932.0,Entire home/apt,,Jamaica Plain,4,4.5,4.0,2.0,160.0,2.0,42.308736,-71.09977,2015-11-24 06:47:38.577815
4934600,25424192.0,Entire home/apt,,Dorchester,28,4.5,3.0,1.0,155.0,2.0,42.295366,-71.05958,2015-11-24 06:13:16.131346
22212,25188.0,Entire home/apt,,Back Bay,21,4.0,5.0,2.0,285.0,2.0,42.349954,-71.086602,2015-11-24 15:15:08.937192
3571617,17984084.0,Entire home/apt,,Bay Village,62,4.5,4.0,2.0,220.0,1.0,42.34903,-71.070572,2015-11-22 19:38:00.546360
4435928,23025515.0,Entire home/apt,,South Boston,8,5.0,2.0,1.0,250.0,1.0,42.33572,-71.05413,2015-11-24 07:46:54.948280
3740274,18824139.0,Entire home/apt,,Fenway,33,5.0,2.0,1.0,199.0,1.0,42.344625,-71.094958,2015-11-22 07:52:01.287801
3401809,25188.0,Entire home/apt,,Downtown,0,,2.0,1.0,289.0,7.0,42.352799,-71.058301,2015-11-21 14:45:51.696092
7871576,41486164.0,Private room,,Mission Hill,2,,1.0,1.0,60.0,1.0,42.330725,-71.104466,2015-11-22 10:07:06.898818
1541166,552418.0,Entire home/apt,,Charlestown,15,5.0,2.0,0.0,143.0,2.0,42.381594,-71.078915,2015-11-22 01:19:04.157786
29765,128280.0,Entire home/apt,,Charlestown,86,5.0,2.0,1.0,295.0,,42.378338,-71.066627,2015-11-22 17:39:44.975820
1048397,2543390.0,Private room,,East Boston,70,5.0,2.0,1.0,85.0,2.0,42.369204,-71.033885,2015-11-24 06:29:30.660903
2747654,2356643.0,Entire home/apt,,Beacon Hill,36,3.5,3.0,0.0,90.0,2.0,42.352597,-71.065219,2015-11-22 03:39:30.693265
5842934,1740364.0,Private room,,South Boston,54,4.5,2.0,1.0,150.0,1.0,42.335131,-71.044751,2015-11-24 05:12:04.670815
6798777,499127.0,Entire home/apt,,South Boston Waterfront,0,,5.0,2.0,280.0,2.0,42.348542,-71.038275,2015-11-22 10:34:46.580251
6831553,35788567.0,Private room,,Chinatown,10,5.0,1.0,1.0,118.0,2.0,42.351886,-71.061402,2015-11-23 01:55:10.891371
